Diameter of Largest Included Sphere (A),Diameter of Largest Free Sphere (A),Diameter of Largest Included Sphere Along Free Sphere Path (A),Unit Cell Volume (A^3),Density (g/cm^3),AV per unit cell (A^3),AV Void Fraction,AV per mass (cm^3/g),NAV per unit cell (A^3),NAV Void Fraction,NAV per mass (cm^3/g),ASA per unit cell (A^2),ASA (m^2/cm^3),ASA per mass (m^2/g),NASA per unit cell (A^2),NASA (m^2/cm^3),NASA per mass (m^2/g),y
33.27504,24.5644,33.27504,57130.5,0.404435,41543,0.72716,1.79797,0,0,0,6336.71,1109.16,2742.51,0,0,0,1
33.17911,23.8428,33.17911,57276.9,0.411758,41360.8,0.72212,1.75375,0,0,0,6215.41,1085.15,2635.41,0,0,0,1
27.99687,20.54054,27.98098,35594.1,0.606515,22832.9,0.64148,1.05765,0,0,0,4542.2,1276.11,2104,0,0,0,1
32.28783,24.18421,32.28783,50577.1,0.42902,36530.8,0.72228,1.68356,0,0,0,5727.28,1132.39,2639.47,2.42491,0.479448,1.11754,1
35.53381,24.857,35.53381,59499.8,0.374079,44390.4,0.74606,1.99439,0,0,0,6456.02,1085.05,2900.59,0,0,0,1
35.26336,24.58783,35.24069,55395.5,0.411854,40551.8,0.73204,1.77742,0,0,0,6012.53,1085.38,2635.35,0,0,0,1
34.14392,24.47594,32.99358,55490.6,0.410442,40524.8,0.7303,1.7793,0,0,0,6178.23,1113.38,2712.64,0.275329,0.0496172,0.120887,1
35.29876,24.63293,35.29876,57293.1,0.40939,42095.5,0.73474,1.79472,1.14586,2.00E-05,4.89E-05,6188.96,1080.23,2638.63,0.531467,0.0927628,0.226588,1
36.8994,25.26749,36.88203,64651.5,0.343028,49352.3,0.76336,2.22535,0,0,0,6690.82,1034.91,3016.97,0,0,0,1
36.81544,25.24429,36.80838,64624.4,0.343172,49426.1,0.76482,2.22868,0,0,0,6691.39,1035.43,3017.23,0,0,0,1
37.60056,25.25358,37.60056,68971.8,0.337169,52847.6,0.76622,2.27251,0,0,0,6751.83,978.926,2903.37,0,0,0,1
39.28441,25.50051,39.28441,72719.7,0.319239,56320,0.77448,2.42602,0,0,0,7142.81,982.239,3076.81,0,0,0,1
39.28441,25.50051,39.28441,72719.7,0.319239,56320,0.77448,2.42602,0,0,0,7142.81,982.239,3076.81,0,0,0,1
39.10113,25.72076,38.96401,72072.2,0.322107,55932.4,0.77606,2.40932,0,0,0,6877.62,954.267,2962.58,0,0,0,1
31.83387,24.09473,31.83387,54613.4,0.531459,38170.4,0.69892,1.3151,0,0,0,6343.41,1161.51,2185.51,0,0,0,1
31.44282,23.23685,31.43873,54547.7,0.516173,37447,0.6865,1.32998,0,0,0,6328.16,1160.11,2247.53,4.58818,0.841131,1.62955,1
31.91911,23.74248,31.09888,54576.3,0.437082,38504.7,0.70552,1.61416,0,0,0,6355.63,1164.54,2664.35,0,0,0,1
31.36828,23.62818,31.36828,54644.2,0.452559,38362.4,0.70204,1.55127,0,0,0,6286.19,1150.39,2541.95,0.113416,0.0207553,0.0458621,1
34.10906,24.37312,34.10906,54615.3,0.442554,39276.1,0.71914,1.62498,0,0,0,6115.65,1119.77,2530.24,1.67767,0.307179,0.694105,1
32.56932,24.07871,32.55313,54726.7,0.43732,38987.3,0.7124,1.62901,0,0,0,6202.16,1133.3,2591.46,3.62694,0.662737,1.51545,1
32.44273,23.33236,32.44273,57181.8,0.460336,39963.2,0.69888,1.5182,0,0,0,6633.7,1160.11,2520.13,0,0,0,1
32.49697,24.27894,32.49697,54609.7,0.439693,39127.9,0.7165,1.62955,0,0,0,5988.14,1096.53,2493.86,0,0,0,1
33.24951,24.44462,33.20521,54702.7,0.462357,38654,0.70662,1.5283,0,0,0,5934.65,1084.89,2346.44,0,0,0,1
42.35804,27.74019,41.92824,89585.3,0.264481,72678.8,0.81128,3.06744,0,0,0,7602.62,848.646,3208.72,0,0,0,1
41.8748,28.48862,41.8748,89375.1,0.265103,71823.6,0.80362,3.03135,0,0,0,8023.72,897.758,3386.44,0,0,0,1
31.66046,23.2181,31.54993,54615.6,0.646579,37176.8,0.6807,1.05277,0,0,0,6186.82,1132.79,1751.98,0,0,0,1
30.94696,22.98774,30.93207,54851.8,0.487189,37495.6,0.68358,1.40311,0,0,0,6414.09,1169.35,2400.2,3.21403,0.585948,1.20271,1
34.18803,24.36382,34.18803,54749.1,0.467663,39214.6,0.71626,1.53157,0,0,0,6113.58,1116.65,2387.73,0,0,0,1
34.67258,24.56412,34.60957,54751.4,0.415264,39806.5,0.72704,1.75079,0,0,0,6044.27,1103.95,2658.42,0,0,0,1
32.24397,23.95248,32.24397,48036.4,0.462513,33718.7,0.70194,1.51766,0,0,0,5557.18,1156.87,2501.27,0.0658993,0.0137186,0.029661,1
41.09357,26.26021,41.09357,80747.8,0.300351,63496.8,0.78636,2.61814,0,0,0,7389.52,915.137,3046.89,0,0,0,1
33.63929,24.36028,33.63929,57303.4,0.405124,41628.6,0.72646,1.79318,0,0,0,6317.42,1102.45,2721.27,0,0,0,1
32.90002,24.61922,32.79634,57473.7,0.412252,41360.4,0.71964,1.74563,0,0,0,6383.35,1110.66,2694.12,0,0,0,1
35.60615,24.72503,35.60615,57144.5,0.378503,42873.3,0.75026,1.98218,0,0,0,6023.37,1054.06,2784.81,0.495045,0.0866303,0.228876,1
35.9825,25.46146,35.9825,67839.1,0.327061,52331.1,0.7714,2.35858,0,0,0,6979.96,1028.9,3145.89,0,0,0,1
35.92919,25.6214,35.87605,67859.1,0.326965,52292.3,0.7706,2.35683,0,0,0,6994.94,1030.8,3152.64,0,0,0,1
37.36379,25.74288,37.35251,71962.9,0.323297,55481.9,0.77098,2.38474,0,0,0,7137.96,991.894,3068.06,0,0,0,1
37.89143,26.00599,37.79137,75767,0.306535,59178.5,0.78106,2.54803,0,0,0,7479.06,987.113,3220.23,0,0,0,1
37.89143,26.00599,37.79137,75767,0.306535,59178.5,0.78106,2.54803,0,0,0,7479.06,987.113,3220.23,0,0,0,1
37.14842,25.60315,36.30432,75200.4,0.308844,58591.6,0.77914,2.52276,0,0,0,7316.99,972.999,3150.45,0,0,0,1
41.57704,27.18407,41.49962,93613.4,0.253211,76309.9,0.81516,3.2193,0,0,0,7989.4,853.447,3370.5,0,0,0,1
40.83448,26.48873,40.83448,93233.5,0.254242,75521,0.81002,3.18601,0,0,0,8300.54,890.296,3501.76,0,0,0,1
39.20787,25.77052,39.20787,83958.5,0.288987,66369.2,0.7905,2.73542,0,0,0,7737.03,921.53,3188.83,0,0,0,1
27.78406,20.72584,27.78406,35709.7,0.596718,23379.9,0.65472,1.0972,0,0,0,4480.89,1254.81,2102.85,0.0329497,0.00922708,0.0154631,1
32.98394,24.17749,32.98394,50630.4,0.427188,36661.4,0.7241,1.69504,0,0,0,5732.69,1132.26,2650.51,0,0,0,1
35.15007,24.80467,35.1073,59469,0.373097,44510.1,0.74846,2.00607,0,0,0,6331.78,1064.72,2853.74,0,0,0,1
34.19193,24.57203,34.19193,55166.7,0.412295,40392,0.73218,1.77587,0,0,0,5997.5,1087.16,2636.85,1.60446,0.290839,0.705415,1
34.26127,24.55396,34.26127,55610.5,0.408299,40646.8,0.73092,1.79016,0,0,0,6057.45,1089.26,2667.8,0,0,0,1
34.86734,24.49885,34.86734,57138.5,0.409274,42005.9,0.73516,1.79626,0,0,0,6110.53,1069.42,2612.98,0.926361,0.162126,0.39613,1
36.96179,25.2385,35.68393,64586.3,0.342292,49464,0.76586,2.23745,0,0,0,6651.33,1029.84,3008.65,0,0,0,1
37.15232,25.18014,37.15232,64737.2,0.341494,49601.7,0.7662,2.24367,0,0,0,6689.39,1033.31,3025.87,0,0,0,1
38.3734,25.15381,38.3734,68838.4,0.336807,52887.1,0.76828,2.28107,0,0,0,6825.94,991.59,2944.09,0,0,0,1
39.62202,25.62041,39.42314,72700.2,0.318363,56544.7,0.77778,2.44306,0,0,0,7127.02,980.331,3079.29,0.381947,0.0525373,0.165023,1
39.62202,25.62041,39.42314,72700.2,0.318363,56544.7,0.77778,2.44306,0,0,0,7127.02,980.331,3079.29,0.381947,0.0525373,0.165023,1
38.08946,25.66614,38.08946,72033.7,0.321308,56023.5,0.77774,2.42054,4.32202,6.00E-05,0.00018674,6911.18,959.436,2986.03,26.7832,3.71815,11.5719,1
31.23717,23.51645,31.23717,54613.5,0.530177,38367.1,0.70252,1.32507,0,0,0,6407.86,1173.31,2213.05,2.1297,0.389958,0.735524,1
31.19075,23.32165,31.19075,54709,0.513373,37758,0.69016,1.34436,0,0,0,6217.47,1136.46,2213.72,0.909217,0.166191,0.323725,1
31.76361,24.29306,31.75073,54622.3,0.435434,38596.1,0.7066,1.62275,0,0,0,6331.96,1159.23,2662.23,0,0,0,1
31.96652,23.6284,31.96652,54685.5,0.450939,38355.3,0.70138,1.55538,0,0,0,6370.6,1164.95,2583.39,0,0,0,1
33.72887,24.41845,33.72887,54745.5,0.440224,39606.2,0.72346,1.64339,0,0,0,6035.86,1102.53,2504.48,0,0,0,1
32.42559,24.30226,32.42053,54632.2,0.436796,38927.6,0.71254,1.63129,0,0,0,6272.52,1148.14,2628.54,0,0,0,1
31.24965,22.23238,31.24965,57235.3,0.458683,40250.2,0.70324,1.53317,0,0,0,6478.84,1131.97,2467.86,0,0,0,1
33.90187,24.4431,33.82924,54703.2,0.437663,39235.3,0.71724,1.63879,0,0,0,6073.54,1110.27,2536.82,0,0,0,1
31.41761,23.67398,31.41761,54557.7,0.462304,38479.5,0.7053,1.52562,0,0,0,6266.3,1148.57,2484.44,0,0,0,1
42.23301,27.62255,42.23301,89444,0.264117,72621.4,0.81192,3.07409,0,0,0,7527.78,841.62,3186.54,10.7621,1.20322,4.55562,1
31.91278,23.4431,31.91278,54650.4,0.644886,37447.6,0.68522,1.06254,0,0,0,6218.38,1137.85,1764.41,0,0,0,1
31.17072,22.97794,30.99884,54734.9,0.486951,37404.8,0.68338,1.40338,0,0,0,6345.27,1159.27,2380.67,0.931672,0.170215,0.349553,1
32.95259,24.37061,32.88598,54677.2,0.466999,39078.9,0.71472,1.53045,0,0,0,5990.45,1095.6,2346.05,0.614375,0.112364,0.240609,1
35.0004,24.66276,34.96719,54886.7,0.412967,40126.6,0.73108,1.77031,0,0,0,6020.75,1096.94,2656.25,0,0,0,1
31.41415,23.94298,31.41415,48062.4,0.460808,33859,0.70448,1.52879,0,0,0,5525.61,1149.67,2494.91,2.05926,0.428455,0.929791,1
40.49036,26.70284,40.48802,81063.7,0.298317,63845.8,0.7876,2.64014,0,0,0,7415.19,914.736,3066.32,0,0,0,1
33.76463,24.66306,33.76463,57257.3,0.404229,41711.9,0.7285,1.8022,0,0,0,6218.35,1086.04,2686.69,0,0,0,1
34.25577,24.3521,34.25577,57375.3,0.41174,41435.3,0.72218,1.75397,0,0,0,6330.42,1103.34,2679.69,0,0,0,1
35.03951,24.4186,35.00843,53129.9,0.417592,38995.2,0.73396,1.7576,0,0,0,5784.99,1088.84,2607.42,0.125921,0.0237005,0.0567552,1
35.27252,24.92189,35.27252,61719.3,0.36305,46384.5,0.75154,2.07007,0,0,0,6594.94,1068.54,2943.22,0,0,0,1
34.55035,24.50319,34.54567,59647.1,0.39574,44104.3,0.73942,1.86845,0,0,0,6304.88,1057.03,2671.02,0.495045,0.0829955,0.209722,1
36.76629,25.26682,36.76629,67177.9,0.332354,51826.4,0.77148,2.32126,0,0,0,6935.5,1032.41,3106.35,0,0,0,1
37.03911,25.32361,37.03911,67294,0.331781,51763.9,0.76922,2.31846,0,0,0,7087.04,1053.15,3174.22,0,0,0,1
37.38855,25.57297,37.26164,71420.1,0.327705,55014.9,0.7703,2.35059,0,0,0,7090.25,992.752,3029.41,0.185942,0.026035,0.0794464,1
38.1074,25.87569,38.1074,75055.5,0.311297,58621.4,0.78104,2.50899,0,0,0,7384.1,983.817,3160.39,0.0329497,0.00439004,0.0141024,1
38.1074,25.87569,38.1074,75055.5,0.311297,58621.4,0.78104,2.50899,0,0,0,7384.1,983.817,3160.39,0.0329497,0.00439004,0.0141024,1
38.30559,26.06494,36.09245,74787.7,0.312412,58389.7,0.78074,2.49908,0,0,0,7252.58,969.756,3104.1,0.0464855,0.00621566,0.0198958,1
32.25503,23.53339,32.25503,59646.3,0.443823,42127,0.70628,1.59136,0,0,0,6877.39,1153.03,2597.95,0,0,0,1
40.69843,26.85432,40.69843,92684,0.257253,75331.7,0.81278,3.15946,0,0,0,7916.02,854.087,3320.03,0,0,0,1
41.21549,26.51356,41.21549,92919.9,0.2566,75244.7,0.80978,3.15581,0,0,0,8325.68,896.006,3491.84,0,0,0,1
40.57995,26.37214,40.57995,83526.7,0.292149,65919.3,0.7892,2.70136,0,0,0,7749.92,927.838,3175.91,0,0,0,1
34.58011,24.66331,34.58011,59644.9,0.391727,43669.6,0.73216,1.86906,1.1929,2.00E-05,5.11E-05,6475.82,1085.73,2771.65,1.19233,0.199904,0.510315,1
33.32793,24.72991,33.32793,59794.2,0.398755,43558.9,0.72848,1.82689,0,0,0,6502.21,1087.43,2727.07,0,0,0,1
33.9231,24.43182,33.91951,53328.8,0.415299,39111.4,0.7334,1.76596,0,0,0,5813.16,1090.06,2624.76,0.196005,0.0367541,0.0885003,1
35.57723,24.8463,35.30007,61780.4,0.362532,46199.4,0.7478,2.06271,0,0,0,6587.11,1066.21,2941.02,0,0,0,1
34.83673,24.54597,34.58217,59694.5,0.395262,44145.3,0.73952,1.87096,1.19389,2.00E-05,5.06E-05,6419.07,1075.32,2720.52,2.95362,0.494788,1.2518,1
36.34835,25.15143,36.34835,67195.5,0.332121,51651.8,0.76868,2.31446,0,0,0,6933.35,1031.82,3106.75,0,0,0,1
36.36585,25.32485,36.36585,67175.2,0.332222,51645.6,0.76882,2.31418,0,0,0,6921.89,1030.42,3101.62,5.33363,0.793988,2.38994,1
37.28545,25.51546,37.28545,71747.4,0.326073,55284.2,0.77054,2.36309,0,0,0,7181.09,1000.89,3069.51,0,0,0,1
38.58525,26.12663,37.12237,75431.9,0.309613,58849,0.78016,2.51979,0,0,0,7381.81,978.606,3160.74,0,0,0,1
38.58525,26.12663,37.12237,75431.9,0.309613,58849,0.78016,2.51979,0,0,0,7381.81,978.606,3160.74,0,0,0,1
37.7291,25.64836,37.7291,74833.7,0.312088,58344.8,0.77966,2.4982,0,0,0,7267.17,971.11,3111.65,0.299039,0.0399605,0.128042,1
31.97612,23.1405,31.97612,59584.4,0.44412,41905.7,0.7033,1.58358,0,0,0,6852.56,1150.06,2589.53,0,0,0,1
41.40853,26.98617,41.40853,93043.3,0.256154,75733.5,0.81396,3.17762,0,0,0,7940.85,853.458,3331.82,0,0,0,1
41.00705,26.56104,40.96794,92683.9,0.257147,74931.2,0.80846,3.14396,0,0,0,8315.07,897.143,3488.83,0,0,0,1
39.68346,26.79597,39.68346,83649.3,0.291603,66126.5,0.79052,2.71094,0,0,0,7670.43,916.975,3144.6,0,0,0,1
34.24341,24.81857,34.24341,59521.7,0.392374,43546.1,0.7316,1.86455,0,0,0,6389.34,1073.45,2735.78,0,0,0,1
33.37748,24.53361,33.06122,59872.2,0.398071,43563,0.7276,1.82781,0,0,0,6536,1091.66,2742.37,0,0,0,1
27.02479,20.9208,27.02479,35545.5,0.596139,23159.3,0.65154,1.09293,0,0,0,4470.13,1257.58,2109.54,0,0,0,1
32.8661,24.1258,32.47984,50567.5,0.427132,36606.8,0.72392,1.69484,0,0,0,5658.74,1119.05,2619.9,0,0,0,1
35.39827,24.70964,35.39827,59376.8,0.373177,44385.4,0.74752,2.00313,0,0,0,6296.98,1060.51,2841.85,0,0,0,1
34.67585,24.47386,34.66342,55244.5,0.411178,40331.8,0.73006,1.77553,0,0,0,6034.22,1092.28,2656.46,0,0,0,1
35.15184,24.59709,35.0874,55406.2,0.40927,40400,0.72916,1.78161,0,0,0,5973.91,1078.2,2634.45,0,0,0,1
35.44965,24.73557,35.41049,57186.6,0.408411,41889.2,0.7325,1.79354,0,0,0,6119.07,1070.02,2619.96,0,0,0,1
37.06583,25.31838,36.98424,64895.5,0.340204,49777.4,0.76704,2.25465,0,0,0,6729.54,1036.98,3048.12,0,0,0,1
36.67124,25.16345,36.67124,64625.1,0.341627,49492.5,0.76584,2.24174,1.2925,2.00E-05,5.85E-05,6617.59,1024,2997.41,19.8427,3.07043,8.98765,1
37.76855,25.26877,37.59313,68675.5,0.337173,52653.5,0.7667,2.2739,0,0,0,6751.95,983.166,2915.91,2.04848,0.298284,0.884661,1
38.14281,25.91638,38.14281,72624.8,0.318285,56476,0.77764,2.44322,0,0,0,6978.65,960.918,3019.05,0,0,0,1
38.14281,25.91638,38.14281,72624.8,0.318285,56476,0.77764,2.44322,0,0,0,6978.65,960.918,3019.05,0,0,0,1
38.13528,25.51642,38.13528,71829.8,0.321808,55791.7,0.77672,2.41361,0,0,0,6918.82,963.224,2993.17,0,0,0,1
32.46458,23.91863,32.37472,54652.9,0.529253,38449.4,0.70352,1.32927,0,0,0,6082.18,1112.87,2102.73,0.0528416,0.00966858,0.0182684,1
31.42386,23.19522,31.42386,54604.1,0.513817,37633.1,0.6892,1.34133,0,0,0,6224.6,1139.95,2218.6,0.898577,0.164562,0.320274,1
32.17484,23.35605,32.17484,54592.4,0.435129,38507.3,0.70536,1.62104,0,0,0,6277.29,1149.85,2642.54,0,0,0,1
31.53749,23.17441,31.53749,54722,0.450096,38488.2,0.70334,1.56264,0,0,0,6223.52,1137.3,2526.79,0.883225,0.161402,0.358595,1
33.02035,24.38662,32.98486,54746.3,0.439676,39549.8,0.72242,1.64307,0,0,0,6089.21,1112.26,2529.73,0,0,0,1
32.44132,24.20654,32.44132,54655.1,0.436071,38934.1,0.71236,1.63359,0,0,0,6255,1144.45,2624.46,0,0,0,1
31.63115,23.30865,31.5862,57242.3,0.458109,40136,0.70116,1.53055,0,0,0,6550.89,1144.41,2498.12,0,0,0,1
32.78496,24.30568,32.78496,54637.4,0.437648,39310.5,0.71948,1.64397,0,0,0,6119.33,1119.99,2559.11,0,0,0,1
31.97871,23.21526,31.66071,54617.7,0.461253,38433.4,0.70368,1.52558,0,0,0,6287.6,1151.2,2495.81,9.44443,1.72919,3.7489,1
43.03359,28.19767,42.78581,89597.8,0.263333,72776.7,0.81226,3.08453,0,0,0,7541.3,841.683,3196.27,0,0,0,1
42.44532,28.53446,42.44532,89678.4,0.263097,72264.6,0.80582,3.06283,0,0,0,7962.25,887.867,3374.68,0,0,0,1
31.87649,23.09248,31.87649,54668.4,0.644132,37461,0.68524,1.06382,0,0,0,6228.94,1139.4,1768.9,0,0,0,1
31.52716,22.84235,31.52246,54714.6,0.486591,37506.8,0.6855,1.40878,0,0,0,6366.07,1163.51,2391.14,2.36852,0.432886,0.88963,1
33.14111,24.39279,31.01171,54696.6,0.466291,39024.9,0.71348,1.53012,0,0,0,6066.2,1109.06,2378.48,0,0,0,1
34.22561,24.41512,34.22561,54624.8,0.414404,39873.9,0.72996,1.76147,0,0,0,5989.08,1096.4,2645.74,0,0,0,1
31.76534,24.00674,31.52151,48037.4,0.460431,33778.9,0.70318,1.52722,0,0,0,5539.19,1153.1,2504.39,0,0,0,1
40.18883,26.3501,40.18883,81097.4,0.297828,63848,0.7873,2.64347,0,0,0,7357.3,907.218,3046.11,0,0,0,1
33.98151,24.59735,33.97697,57183.7,0.40423,41672.1,0.72874,1.80278,0,0,0,6182.03,1081.08,2674.42,0,0,0,1
33.06626,24.48107,33.06626,57391.7,0.411106,41466.7,0.72252,1.7575,0,0,0,6281.33,1094.47,2662.25,0,0,0,1
27.50529,20.57364,27.50529,35606,0.628684,22739.4,0.63864,1.01584,0,0,0,4535.71,1273.86,2026.23,0,0,0,1
33.3328,24.22313,33.24007,50640.2,0.432419,36517.6,0.72112,1.66764,0,0,0,5729.61,1131.44,2616.53,1.42475,0.281349,0.65064,1
36.23216,24.78111,36.23216,59471.6,0.377605,44378.9,0.74622,1.97619,0,0,0,6282.32,1056.36,2797.52,0,0,0,1
34.50948,24.49164,34.50948,55438.4,0.415128,40444.5,0.72954,1.75739,0,0,0,6049.11,1091.14,2628.45,1.50526,0.271519,0.654062,1
35.41514,24.37536,35.19814,55515.7,0.413843,40436.5,0.72838,1.76004,0,0,0,6083.31,1095.78,2647.82,0.753831,0.135787,0.328112,1
34.8314,24.65688,34.60988,57218.6,0.413403,41868,0.73172,1.76999,0,0,0,6123.14,1070.13,2588.59,0.288976,0.0505039,0.122166,1
36.55401,25.47815,36.5519,64721.7,0.345733,49416.3,0.76352,2.20841,0,0,0,6635.7,1025.27,2965.49,0,0,0,1
36.55377,25.20131,36.55377,64984,0.344337,49656.9,0.76414,2.21916,0,0,0,6734.75,1036.37,3009.75,0,0,0,1
38.06943,25.38815,38.0551,69028.5,0.339777,52983.5,0.76756,2.25901,0,0,0,6838.45,990.671,2915.65,0,0,0,1
39.26263,25.83896,39.25345,72623.5,0.322404,56165.5,0.77338,2.39879,0,0,0,7085.49,975.647,3026.16,0.241189,0.0332109,0.10301,1
39.26263,25.83896,39.25345,72623.5,0.322404,56165.5,0.77338,2.39879,0,0,0,7085.49,975.647,3026.16,0.241189,0.0332109,0.10301,1
38.32753,25.64708,38.23551,72426.3,0.323282,56004.4,0.77326,2.39191,0,0,0,7046.69,972.946,3009.59,0,0,0,1
31.30774,23.11001,31.29583,54691.9,0.534338,38254.8,0.69946,1.30902,0,0,0,6312.46,1154.19,2160.03,0,0,0,1
31.79642,23.18155,31.7291,54592.3,0.519399,37498.4,0.68688,1.32245,0,0,0,6171.12,1130.4,2176.36,0,0,0,1
32.03391,24.19623,32.00807,54617.7,0.440397,38522.9,0.70532,1.60155,0,0,0,6180.8,1131.65,2569.61,0,0,0,1
32.10763,22.53893,32.10763,54749,0.455331,38488.5,0.703,1.54393,0,0,0,6404.26,1169.75,2569.01,0,0,0,1
33.61257,24.48812,33.61257,54787.1,0.444801,39353.6,0.7183,1.61488,0,0,0,6115.83,1116.29,2509.64,0,0,0,1
32.22423,24.28848,32.22423,54636.1,0.441691,38827.7,0.71066,1.60895,0,0,0,6148.25,1125.31,2547.74,0.929526,0.17013,0.38518,1
31.56459,22.26203,31.56459,57271.5,0.463092,40247,0.70274,1.5175,0,0,0,6412.86,1119.73,2417.94,0.707346,0.123508,0.266702,1
33.21192,24.34832,31.76642,54879.5,0.44116,39204.8,0.71438,1.61932,0,0,0,6203.44,1130.37,2562.28,0,0,0,1
32.63941,23.70004,32.63941,54581.3,0.467033,38515.9,0.70566,1.51094,0,0,0,6096.42,1116.94,2391.57,10.1763,1.86444,3.99209,1
41.71497,28.32563,41.49498,89526,0.266881,72643.2,0.81142,3.04038,0,0,0,7538.15,842.007,3154.99,0,0,0,1
41.77999,28.59431,39.99709,89792.6,0.266089,72257.9,0.80472,3.02426,0,0,0,8020.8,893.258,3357,0,0,0,1
31.96792,22.91205,31.6939,54506,0.651532,37172,0.68198,1.04673,4.36048,8.00E-05,0.00012279,6021.64,1104.77,1695.64,36.0908,6.62143,10.1629,1
31.55698,23.09558,31.55698,54894.5,0.490438,37562.1,0.68426,1.3952,0,0,0,6351.49,1157.04,2359.19,1.41439,0.257657,0.525361,1
33.61532,24.29716,33.61532,54688.6,0.471821,38889.1,0.7111,1.50714,0,0,0,6263.3,1145.27,2427.33,0,0,0,1
34.75676,24.59601,34.75446,54821.5,0.418366,39743.4,0.72496,1.73284,0,0,0,6080.42,1109.13,2651.1,0,0,0,1
32.36493,23.9481,32.36493,48058.9,0.46644,33771.9,0.70272,1.50656,0,0,0,5494.06,1143.19,2450.89,3.24918,0.676083,1.44945,1
39.2953,26.29153,39.27991,80906.2,0.302224,63537.2,0.78532,2.59847,0,0,0,7388.31,913.195,3021.58,0,0,0,1
33.94929,24.49956,33.09435,57193.7,0.409383,41643.8,0.72812,1.77858,0,0,0,6272.34,1096.68,2678.87,0,0,0,1
32.77888,24.32853,32.77888,57431.8,0.41602,41411.8,0.72106,1.73323,0,0,0,6241.92,1086.84,2612.47,0,0,0,1
27.55478,20.8538,27.55478,35630.6,0.595815,23330.9,0.6548,1.099,0,0,0,4451.48,1249.34,2096.86,0,0,0,1
33.8863,24.12503,33.8863,50468.7,0.428163,36510,0.72342,1.68959,0,0,0,5641.22,1117.77,2610.61,1.07576,0.213154,0.497832,1
34.86754,24.68622,34.80487,59453.4,0.372861,44487.8,0.74828,2.00686,0,0,0,6288.07,1057.65,2836.57,0,0,0,1
34.40081,24.5248,34.40081,55407.8,0.410143,40435.5,0.72978,1.77933,5.54078,0.0001,0.00024382,6060.37,1093.78,2666.82,13.2424,2.38998,5.82719,1
33.56022,24.49822,33.56022,55507,0.408704,40623.3,0.73186,1.79069,0,0,0,6041.35,1088.39,2663.04,1.6912,0.304683,0.745486,1
34.72931,24.55757,34.72931,57138.9,0.408924,42067.9,0.73624,1.80043,0,0,0,6123.06,1071.61,2620.56,0,0,0,1
37.13106,25.22744,36.83079,64700.2,0.341382,49648.3,0.76736,2.2478,0,0,0,6657.13,1028.92,3013.98,0,0,0,1
37.29657,25.14138,37.29657,64667.9,0.341553,49555,0.7663,2.24358,0,0,0,6711.02,1037.77,3038.38,0,0,0,1
37.77181,25.52312,37.77181,68882.5,0.336303,52978.9,0.76912,2.28699,0,0,0,6750.22,979.963,2913.93,0,0,0,1
38.35297,25.68446,38.35297,72602.3,0.318519,56475.9,0.77788,2.44218,0,0,0,7015.47,966.286,3033.69,0,0,0,1
38.35297,25.68446,38.35297,72602.3,0.318519,56475.9,0.77788,2.44218,0,0,0,7015.47,966.286,3033.69,0,0,0,1
39.03315,25.4097,38.31805,71972.5,0.321306,55886.6,0.7765,2.4167,0,0,0,6955.35,966.39,3007.69,0,0,0,1
31.75287,23.25214,31.75287,54664.8,0.529316,38349.6,0.70154,1.32537,0,0,0,6332.57,1158.44,2188.55,0,0,0,1
31.1791,22.6005,31.1791,54667.4,0.5134,37647.3,0.68866,1.34137,0,0,0,6190.5,1132.39,2205.67,1.2913,0.236209,0.460088,1
32.50362,24.33318,32.50362,54681.3,0.434601,38666.2,0.70712,1.62705,0,0,0,6174.22,1129.13,2598.08,0,0,0,1
30.61968,24.30405,30.61137,54762.4,0.449943,38565.9,0.70424,1.56517,0,0,0,6349.45,1159.45,2576.89,1.78947,0.32677,0.726247,1
33.32,24.37563,33.32,54704.1,0.440194,39481,0.72172,1.63955,0,0,0,6008.61,1098.38,2495.22,0,0,0,1
33.04606,23.94505,33.04606,54550.3,0.437089,38897.6,0.71306,1.63138,0,0,0,6152.34,1127.83,2580.32,0,0,0,1
31.45516,22.94595,31.45516,57257.1,0.458162,40373.1,0.70512,1.53902,0,0,0,6481.94,1132.08,2470.91,0,0,0,1
34.08068,24.42206,34.08068,54718.7,0.437177,39359.1,0.7193,1.64533,0,0,0,6051.37,1105.91,2529.65,0,0,0,1
31.95126,23.29155,31.95126,54608.5,0.46151,38536.1,0.70568,1.52907,0,0,0,6250.62,1144.63,2480.17,0,0,0,1
41.70949,27.92909,41.70949,89591.9,0.26346,72870.5,0.81336,3.08723,0,0,0,7499.35,837.056,3177.17,0,0,0,1
41.28573,28.50509,41.14896,89689.4,0.263174,72359.6,0.80678,3.06558,0,0,0,7919.22,882.96,3355.05,0,0,0,1
31.35485,23.51737,31.33748,54659.6,0.644416,37324.8,0.68286,1.05966,0,0,0,6334.22,1158.85,1798.29,0,0,0,1
31.48994,22.2194,31.42717,54684.8,0.487035,37389.1,0.68372,1.40384,0,0,0,6384.41,1167.49,2397.14,2.36852,0.433121,0.889302,1
33.34725,24.22898,33.33334,54653.9,0.466835,39041.4,0.71434,1.53018,0,0,0,6170.06,1128.93,2418.27,0,0,0,1
34.72828,24.43736,34.72828,54779,0.413416,40007.3,0.73034,1.7666,0,0,0,5943.44,1084.99,2624.44,0.234833,0.0428691,0.103695,1
